GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,LanguageProcessor,13,120,2,6,3,26,2,13,0,11
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,LabelProcessor,8,116,1,5,2,24,1,13,0,11
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,ComponentProcessor,2,60,1,3,1,11,1,7,0,6
Entando Component Manager,org.entando.kubernetes.model.bundle.processor,ContentTemplateProcessor,19,107,1,5,3,23,2,11,1,9
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,LanguageInstallable,0,54,0,4,0,17,0,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,PageConfigurationInstallable,1,67,1,1,1,18,1,9,0,9
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,AssetInstallable,1,78,1,5,1,21,1,11,0,9
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,PageInstallable,1,69,2,6,1,19,2,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,FileInstallable,1,54,1,3,1,15,1,9,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,ContentTypeInstallable,1,63,1,5,1,18,1,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,DirectoryInstallable,0,43,2,2,0,12,2,8,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,FragmentInstallable,1,63,1,5,1,18,1,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,PageTemplateInstallable,1,63,1,5,1,18,1,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,LabelInstallable,1,63,1,5,1,18,1,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,ContentTemplateInstallable,1,63,1,5,1,18,1,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,WidgetInstallable,1,63,1,5,1,18,1,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,PluginInstallable,13,87,3,7,5,22,3,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,CategoryInstallable,1,63,1,5,1,18,1,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,GroupInstallable,1,63,1,5,1,18,1,10,0,8
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,Installable,22,89,4,6,9,20,6,12,2,10
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,ContentInstallable,1,77,2,6,1,20,2,10,0,8
Entando Component Manager,org.entando.kubernetes.service,KubernetesService,65,215,3,7,14,48,8,16,5,14
Entando Component Manager,org.entando.kubernetes.model.web,ResilientListWrapper,46,0,4,0,11,0,5,0,3,0
Entando Component Manager,org.entando.kubernetes.model.web,ResilientPagedMetadata,26,0,2,0,7,0,3,0,2,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient,209,868,20,14,42,184,21,46,6,44
Entando Component Manager,org.entando.kubernetes.model.bundle.downloader,GitBundleDownloader,28,66,1,1,6,17,2,3,1,3
Entando Component Manager,org.entando.kubernetes.model.bundle.downloader,NpmBundleDownloader,54,158,8,8,13,35,6,8,0,6
Entando Component Manager,org.entando.kubernetes.model.bundle.downloader,BundleDownloader.Type,0,24,0,0,0,3,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.downloader,BundleDownloader.BundleDownloaderException,23,0,0,0,10,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.model.bundle.downloader,BundleDownloader,20,89,1,7,6,24,2,9,1,6
Entando Component Manager,org.entando.kubernetes.model.bundle.downloader,BundleDownloaderFactory,0,38,0,0,0,10,0,6,0,6
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.concurrency,TimedBundleOperationsConcurrencyManager.TimedBundleOperationConcurrencyManagerException,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.concurrency,TimedBundleOperationsConcurrencyManager,0,51,0,4,0,16,0,7,0,5
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.concurrency,BundleOperationsConcurrencyManager,0,9,0,2,0,3,0,2,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor.content,ContentDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor.content,ContentDescriptor.ContentStatus,0,14,0,0,0,2,0,1,0,1
Entando Component Manager,org.entando.kubernetes.controller.plugin,PluginController,8,79,0,2,1,22,0,7,0,6
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,DeploymentNotFoundException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,BundleNotFoundException,0,16,0,0,0,5,0,3,0,3
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,PluginNotFoundException,0,5,0,0,0,2,0,2,0,2
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,PluginNotReadyException,7,0,0,0,3,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,K8SServiceClientException,23,0,0,0,10,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,EntandoAppPluginLinkingProcessException,3,4,0,0,2,2,1,1,1,1
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,PluginAlreadyDeployedException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor.contenttype,ContentTypeValidationRule,0,3,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor.contenttype,ContentTypeDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor.contenttype,ContentTypeAttribute,0,3,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,LanguageDescriptor,0,9,0,0,0,2,0,2,0,2
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,CategoryDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,WidgetDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,BundleDescriptor,6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,DockerImage.MalformedDockerImageException,4,0,0,0,2,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,DirectoryDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,FrameDescriptor,0,7,0,2,0,1,0,2,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,PageTemplateDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,WidgetDescriptor.ConfigUIDescriptor,0,3,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ComponentSpecDescriptor,0,8,0,0,0,4,0,2,0,2
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,FragmentDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,OgnlValidation,0,3,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,LabelDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,FileDescriptor,0,15,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,AssetDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,GroupDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,DockerImage,8,57,3,3,2,14,3,3,0,3
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ContentTemplateDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,Role,0,3,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,PageDescriptor,0,6,0,0,0,1,0,1,0,1
Entando Component Manager,org.entando.kubernetes.controller.digitalexchange.job,EntandoBundleJobResourceController,0,69,0,0,0,13,0,5,0,5
Entando Component Manager,org.entando.kubernetes.controller.digitalexchange.job,EntandoBundleOperationResourceController,33,187,0,0,7,37,4,10,4,10
Entando Component Manager,org.entando.kubernetes.controller,GlobalControllerExceptionHandler,0,69,0,8,0,20,0,7,0,3
Entando Component Manager,org.entando.kubernetes.config,JwtDecoderConfiguration,35,0,0,0,8,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.config,AppConfiguration,18,54,2,0,5,13,2,5,1,5
Entando Component Manager,org.entando.kubernetes.config,OpenApiConfig,0,58,0,0,0,15,0,2,0,2
Entando Component Manager,org.entando.kubernetes.config,KubernetesConfiguration,36,0,0,0,7,0,4,0,4,0
Entando Component Manager,org.entando.kubernetes.config,CorsAccessControlConfiguration,31,57,1,1,6,7,1,2,0,2
Entando Component Manager,org.entando.kubernetes.config,SecurityConfiguration,0,125,0,0,0,39,0,2,0,2
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.component,EntandoBundleServiceImpl,25,353,4,14,6,93,3,20,0,14
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.component,EntandoBundleListProcessor,38,72,4,5,7,11,9,14,5,11
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.component,EntandoBundleComponentUsageService,0,56,0,9,0,13,0,10,0,2
Entando Component Manager,org.entando.kubernetes,EntandoKubernetesJavaApplication,5,3,0,0,2,1,1,1,1,1
Entando Component Manager,org.entando.kubernetes.model.web.response,SimpleRestResponse,22,7,0,0,5,4,2,2,2,2
Entando Component Manager,org.entando.kubernetes.model.web.response,PagedMetadata,121,74,3,1,28,17,7,3,5,3
Entando Component Manager,org.entando.kubernetes.model.web.response,BaseMapModel,28,0,2,0,7,0,4,0,3,0
Entando Component Manager,org.entando.kubernetes.model.web.response,RestResponse,14,29,0,0,5,10,2,3,2,3
Entando Component Manager,org.entando.kubernetes.model.web.response,PagedRestResponse,10,6,0,0,4,2,2,1,2,1
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.job,EntandoBundleUninstallService,22,367,5,11,4,93,6,19,1,16
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.job,EntandoBundleJobListProcessor,50,74,7,7,9,13,13,15,6,10
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.job,EntandoBundleInstallService,90,608,4,22,20,148,6,35,3,25
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.job,EntandoBundleJobExecutor,4,41,1,3,1,9,1,3,0,2
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.job,EntandoBundleJobService,15,117,2,8,3,29,4,11,2,8
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.signature,SignatureMatchingException,4,0,0,0,2,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.signature,SignatureUtil,36,175,0,4,12,51,0,12,0,10
Entando Component Manager,org.entando.kubernetes.exception.job,JobConflictException,19,6,0,0,8,3,4,2,4,2
Entando Component Manager,org.entando.kubernetes.exception.job,JobExecutionException,9,0,0,0,4,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobNotFoundException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobCorruptedException,25,0,0,0,11,0,6,0,6,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobPackageException,57,0,0,0,14,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCorePageTemplateConfiguration,0,18,0,0,0,8,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCorePageTemplate,0,26,0,0,0,7,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFolder,9,0,0,0,4,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreLanguage,0,18,0,0,0,6,0,2,0,2
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFragment,0,11,0,0,0,4,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFrame,0,35,0,2,0,9,0,2,0,1
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreComponentUsage.NoUsageComponent,7,13,0,0,2,4,1,2,1,2
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFrameDefaultWidget,0,7,0,0,0,3,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCorePage,0,65,0,2,0,13,0,3,0,2
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCorePageWidgetConfiguration,0,11,0,0,0,4,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreSketchDescriptor,0,19,0,0,0,6,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreContentModel,0,19,0,0,0,6,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreComponentUsage.IrrelevantComponentUsage,0,5,0,0,0,2,0,1,0,1
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreWidget,0,47,0,2,0,11,0,2,0,1
Entando Component Manager,org.entando.kubernetes.controller.digitalexchange.component,EntandoBundleResourceController,0,50,0,2,0,10,0,5,0,4
Entando Component Manager,org.entando.kubernetes.model.bundle.reader,BundleReader,3,243,0,4,2,43,0,21,0,19
Entando Component Manager,org.entando.kubernetes.exception,UnsetEnvVarsException,11,0,0,0,5,0,3,0,3,0
Entando Component Manager,org.entando.kubernetes.exception,EntandoGeneralSignatureException,23,0,0,0,10,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.exception,EntandoGeneralException,23,0,0,0,10,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.exception,EntandoComponentManagerException,11,12,0,0,4,6,2,3,2,3
